,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y,cell_type,layer
20,67,0.03390097393123433,0.013445031537844909,0.0,0.03498383914090723,probeE,774875821,16.412258904271685,14.748283380520032,11.35300904839983,9.0727425483068,0.99,0.0283718206601557,0.0527670618408123,6,3,RS,L56
21,68,0.005663420605400704,0.0,0.0,0.008891542806984853,probeE,774875821,2.8206721098094905,2.707540108692115,1.76413432926459,2.80820297731731,0.99,0.000628569218318811,0.073113220121808,6,3,RS,L56
22,73,0.005486453976072725,0.0,0.0,0.0,probeE,774875821,17.494971009348006,15.151810992873184,12.342867553288396,13.0527136744328,0.99,7.86948217983942e-05,0.0,3,4,RS,L56
23,74,0.011502777227331906,0.0,0.0,0.03579067305226522,probeE,774875821,9.58022719204828,6.285593413388005,4.773182729094553,4.06570525639063,0.99,0.000262902951998212,0.00697607459830714,4,1,RS,L56
24,75,0.03455265995556529,0.0,0.0,0.022049322434333486,probeE,774875821,7.135250266240682,6.5703407204920445,3.710451205441186,6.09389173275935,0.99,0.00551895095183431,0.0445082615277872,5,2,RS,L56
25,76,0.0,0.0,0.0,0.013175836533875485,probeE,774875821,2.9463968761093366,2.1770965537440206,1.4969332604603147,6.69608170035995,0.99,0.052617681992681,0.0891565993798589,6,2,RS,L56
26,77,0.0,0.0,0.0,0.0,probeE,774875821,9.359839072299136,11.712063523056397,9.774093641829113,11.3094188414555,0.99,0.000228425486969433,0.0186325697898717,7,3,RS,L56
27,78,0.014631220632952325,0.006479044036358328,0.0,0.0,probeE,774875821,7.09235593420897,6.336034364932149,7.1385194631687625,7.52101632218883,0.99,0.00320949355962904,0.0285402564925043,6,5,RS,L56
28,80,0.016959478320474775,0.0,0.0,0.04645603935055105,probeE,774875821,14.390308839190629,12.660678837580138,8.195178235258396,10.9992992123642,0.99,0.00114697947002018,0.000953131594897827,7,1,RS,L56
29,83,0.02903915670415098,0.0,0.0,0.048620477355843364,probeE,774875821,12.264820731274407,9.059845748315924,7.083864699095161,10.4810999776425,0.99,0.000663075773387679,0.0122470913850771,4,4,RS,L56
30,84,0.0,0.0,0.0,0.05115768916598051,probeE,774875821,15.487812093243404,10.35015783136451,9.066618084654158,9.83614549769693,0.99,0.00131856633330248,0.0146998695028616,4,1,RS,L56
31,87,0.016747743630954125,0.0,0.0,0.032657516858788725,probeE,774875821,2.2231096911608095,4.0482931432848455,3.1973036983057024,1.76113901798452,0.99,0.00342599544419891,0.0123929405361566,3,1,RS,L56
32,90,0.0,0.0,0.0,0.0,probeE,774875821,25.23813749852089,27.76530313384751,23.81429525718103,22.6969829069082,0.99,8.45539245408198e-05,7.46148693069931e-05,7,3,FS,L56
33,91,0.01248706747150583,0.0,0.0,0.04518381362512667,probeE,774875821,15.81025914093007,12.76318786813759,8.878362786178418,8.52952043346,0.99,0.0372381390572491,0.0929876096293314,6,3,RS,L56
34,94,0.0,0.0,0.0,0.010302613648056269,probeE,774875821,2.6313454029108985,1.9753327475674447,1.5181878909333821,1.86625562506739,0.99,0.0151400414084287,0.0220723909575312,7,4,RS,L4
35,95,0.035039800446051594,0.025362814387890852,0.00975286957608228,0.029516370346901,probeE,774875821,1.9080582179623715,2.1038758176315535,1.5333697698427158,1.71529792201765,0.99,0.00272087448499222,0.0261283819760704,5,5,RS,L4
36,97,0.01579496093328665,0.03847837677587072,0.0,0.017403454171410114,probeE,774875821,3.6223523843332153,3.633375638647532,3.166939940487035,3.97556135626786,0.99,0.0205725297048778,0.128896341985091,2,6,RS,L4
37,98,0.2263293283155397,0.12092446156031786,0.028600020110081004,0.15927873515464716,probeE,774875821,2.427227547035854,3.210322496664389,2.3592639825104755,2.1917581722684,0.99,0.0290581020312853,0.136027055133998,6,3,RS,L4
38,101,0.0,0.0,0.0,0.016280937821221197,probeE,774875821,3.205241983197255,1.6287545966351007,1.55766077609765,4.93760905484777,0.99,0.000292163265555417,0.165545561505867,7,4,RS,L56
39,102,0.0,0.0,0.0,0.011634964502234002,probeE,774875821,3.008519701810437,2.2763513293631426,1.6396429222080526,2.09187175734282,0.99,0.000637844201529125,0.0175679677885914,1,5,RS,L4
40,103,0.006140981848062821,0.005776151001159113,0.0,0.012083805759940992,probeE,774875821,2.5647852325168623,2.416284291711413,1.4726422542053805,1.99577979555097,0.99,0.00138156801240269,0.0193004038325195,2,6,RS,L4
41,104,0.01831836272514866,0.0,0.0,0.07112209481518468,probeE,774875821,28.674121405750803,20.942757655634743,11.049371470213154,18.8670465087454,0.99,5.12298214904425e-05,0.0,6,3,FS,L4
42,107,0.0,0.013420484185677383,0.03792157875883677,0.03001314014578178,probeE,774875821,6.196012306235949,5.330469588987602,3.343049735835307,4.05093765500533,0.99,0.0922137786167265,0.35135147752409,7,4,RS,L4
43,109,0.03484147169819789,0.01435661224365945,0.0,0.025334973443133357,probeE,774875821,3.730327771861319,3.2591363207393673,2.662901560697152,2.05300425091901,0.99,0.000391590592272523,0.173274856368604,6,3,RS,L4
44,110,0.020606152839867397,0.017012827720266778,0.0,0.012986815323037183,probeE,774875821,2.3532718021535914,2.214520485534837,2.459464383312079,2.25616132275429,0.99,0.00146557989714909,0.241641388396711,6,3,RS,L4
45,121,0.05093658444458153,0.027074930152855958,0.012988088186610281,0.046012594887489836,probeE,774875821,4.459531416400426,3.4055777929643014,2.535373777858748,3.0158723717981,0.99,0.0214009894671171,0.325406670643738,6,3,RS,L4
46,127,0.0,0.0,0.0,0.07492053191842536,probeE,774875821,18.57768311442433,11.46311302027401,5.064674804153762,10.8496746955506,0.99,9.3489836943061e-05,0.00881641396884546,7,2,FS,L23
47,128,0.15230980536234698,0.04745998549152826,0.0,0.09303152217407354,probeE,774875821,14.59294758016803,14.242246737609426,9.828748405902715,11.5879522120282,0.99,0.010266731052885,0.167457313202689,7,1,FS,L23
48,139,0.018236337762938825,0.0,0.0,0.03681472716970362,probeE,774875821,19.184120222458883,18.682677600963263,13.378271694904962,13.4083667411288,0.99,0.0450764419568487,0.0194558977812112,7,3,RS,L23
49,142,0.0,0.0,0.0,0.1792488907381643,probeE,774875821,21.198674713051712,8.405740505711218,3.84708811562519,9.66713850406516,0.99,0.005272951030673,0.0658146540420391,6,3,FS,L23
50,147,0.05722231743480877,0.017389631077719448,0.034683202059280924,0.04446315946149051,probeE,774875821,4.851496864276418,4.5917537179862675,3.613287180421449,5.1436376047302,0.99,0.0582501913569987,0.268798773585049,6,3,FS,L23
0,11,0.0,0.0,0.0063666737257784154,0.009198815395077165,probeA,774875821,2.0885102354750917,1.817501383058349,1.1811501791461712,1.9622519967825,0.96,0.0496340310887764,0.119793946198541,1,4,FS,L56
1,20,0.01674100477371132,0.014720719543491323,0.005562670022657756,0.035543472572027945,probeA,774875821,6.363152289669863,5.9536594096781545,3.8683427460982576,6.36526899426654,0.99,0.0917818772623634,0.147048757732555,3,2,RS,L56
2,25,0.039598968833299275,0.03766593237648448,0.034519776633788045,0.08780017287409159,probeA,774875821,4.273162939297125,3.4023235380259695,1.1416772939819033,2.66884320917047,0.99,0.0578150148998607,0.0539656067284888,2,6,RS,L56
3,26,0.007223061501694139,0.0,0.0,0.0,probeA,774875821,5.240504082357118,4.684499983728726,3.874415497661991,4.95085593167512,0.99,0.00051371482453535,0.0,3,5,RS,L56
4,28,0.009183744722979337,0.0,0.0,0.11911131906002323,probeA,774875821,14.734942610341973,9.569136646164862,5.410821643286574,7.68051315956055,0.99,0.000616341146348554,0.385748651335191,1,4,RS,L56
5,31,0.0477249853350145,0.0,0.0,0.07704598967531362,probeA,774875821,17.06750680392853,14.186924403657784,9.376328414404567,10.2865938401416,0.99,0.000892142788751628,0.0243395263193438,2,2,RS,L56
6,32,0.0,0.11008699879614478,0.13213406756297624,0.06967222351607319,probeA,774875821,2.2231096911608095,1.3635328191610532,1.6153519159531184,1.89323372596434,0.99,0.0246386209366104,0.0857915880802642,2,4,FS,L56
7,33,0.0051440688656706705,0.0,0.0,0.07808113350438832,probeA,774875821,8.584782865933027,5.821862084675714,2.8268658529179573,4.00911034337923,0.99,0.000353729104384085,0.0143488936278433,2,1,RS,L56
8,34,0.0,0.0,0.0,0.0,probeA,774875821,14.282333451662527,13.506785121546423,10.220440881763528,10.4949818435628,0.99,2.52872882741442e-06,0.00069795881610865,4,4,RS,L56
9,35,0.0,0.009720818249305175,0.0,0.053040974007243856,probeA,774875821,4.901786770796356,2.3316736633147843,1.1416772939819033,1.58844576033052,0.99,0.0494965008072115,0.0304683124655732,3,2,FS,L56
10,39,0.0,0.0,0.0,0.0881179596139704,probeA,774875821,15.604662170157379,12.265286862572815,8.553470577518674,9.70511747232736,0.99,0.000119733647173968,0.00204047649388282,3,5,RS,L56
11,40,0.0,0.0,0.0,0.0,probeA,774875821,13.337179032067212,11.227179537244949,9.133418351855227,10.2091662109176,0.99,0.00123314479142661,0.28840189801968,7,6,RS,L56
12,41,0.0,0.015688645596661877,0.0,0.0568847760515113,probeA,774875821,6.988817891373802,4.746330827557031,3.8683427460982576,3.06572390466269,0.99,0.0013510707272738,0.212667168079869,1,2,RS,L56
13,42,0.0,0.0,0.0,0.024188270458872552,probeA,774875821,4.9920127795527165,3.7749357284649685,3.0788850428128987,3.56546541089877,0.99,0.0571599792963728,0.11489849130316,2,4,RS,L56
14,47,0.013907879070265649,0.0,0.0,0.03255054223677652,probeA,774875821,13.714353330966752,11.373621009469883,8.477561182972005,8.728196153139,0.99,0.000141216268529364,0.0121094782338055,1,4,RS,L56
15,48,0.0,0.0,0.0,0.0,probeA,774875821,1.755709383504911,1.69709395034007,1.7094795651909882,1.90994988962461,0.99,1.38951096440656e-05,0.063222328808779,7,4,RS,L56
16,49,0.0,0.0,0.005916962924381574,0.023855278246431123,probeA,774875821,3.311738255827713,2.113638582446549,1.55766077609765,2.62330960999772,0.99,0.0138573176378894,0.0949539434558992,1,6,RS,L56
17,51,0.0,0.0,0.0,0.013278527795808247,probeA,774875821,2.742279020234292,3.9474112401965575,3.084957794376632,2.99639797439067,0.99,0.00124464958655088,0.0128435609171557,1,3,RS,L56
18,60,0.0228664300318151,0.0055737394754730605,0.0,0.10309914763434984,probeA,774875821,44.72843450479234,23.585212665560224,17.477379000425096,25.1560829051298,0.99,2.67579742097479e-05,6.07403304281729e-05,4,4,FS,L56
19,61,0.005386207366811458,0.0,0.0,0.034230570678612834,probeA,774875821,9.79174062241155,7.125191187477628,4.876419505678023,5.36640130070213,0.99,0.0216260947957079,0.473832936401751,2,6,RS,L4
20,63,0.005509580260012181,0.0,0.0,0.018798392194415103,probeA,774875821,7.043545142586677,6.002473233753133,4.102143681301999,2.58844153855912,0.99,0.0215298734659448,0.378643406883424,1,1,RS,L4
21,67,0.021526389635868236,0.0,0.0,0.03191217136996403,probeA,774875821,6.704827831025915,8.791369715903546,6.616262828687679,5.96438872587401,0.99,0.000919836137033707,0.0108051625228773,3,5,RS,L4
22,69,0.0,0.0,0.03093791193819533,0.21735805410481426,probeA,774875821,36.65246716364928,17.132025122848127,8.131414343839195,18.2994817630329,0.99,0.00337012584994698,0.0246788014057407,2,3,FS,L23
23,76,0.016727926525408377,0.038242992479979976,0.0,0.0,probeA,774875821,2.517453555792214,1.820755637996681,2.350154855164875,2.22919784959032,0.99,0.0189663691208491,0.471841123115925,3,4,RS,L23
24,79,0.00819289236547518,0.057828114136230235,0.02461264437338011,0.035329057821322715,probeA,774875821,5.46089220210626,4.157310683718963,3.8531608671889237,4.23318897894784,0.99,0.0515402983479507,0.326040431484132,2,4,RS,L23
25,86,0.034842518947357085,0.02772825714959979,0.0,0.029015631190325065,probeA,774875821,2.6091586794462196,2.5318103420221942,1.6639339284629866,1.23658589825459,0.99,0.000934863832390327,0.201096537355043,4,3,RS,L23
26,97,0.008140675781468954,0.0,0.03868054202071121,0.24635549025624223,probeA,774875821,43.60726541237724,9.14608350418172,2.492864516912613,16.6352492238991,0.99,5.28926862260238e-05,0.00416702221851062,4,1,FS,L23
27,103,0.010751358523084464,0.0,0.013477945505319888,0.049025259789911416,probeA,774875821,10.630398769376406,8.080315011878032,5.0221655432076275,8.20866188870395,0.99,0.0317071735339107,0.148317295441352,6,3,FS,L23
28,104,0.012675935137766502,0.005043032517750667,0.0,0.07913168356323888,probeA,774875821,9.16311679091232,5.047349409352729,3.2489220865974375,5.87311642122592,0.99,0.000392202566483136,0.0412313627679726,4,5,FS,L23
29,105,0.017961868580647612,0.0,0.0,0.06232286611504365,probeA,774875821,3.887113951011715,1.2268541117511147,1.4240602416955124,2.5405492169067,0.99,0.065270225327477,0.309678677061263,4,4,RS,L23
0,0,0.0,0.0,0.0,0.10665819051429001,probeC,779839471,16.45449419864091,8.82703777335984,5.0931604462356175,11.3341989022521,0.99,0.0246635033629659,0.0128779872541599,6,7,FS,L56
1,5,0.0,0.0,0.0,0.03932941355012938,probeC,779839471,13.39208878601739,9.449966865473824,6.2963611938555,7.46470818038176,0.99,0.0503239471770223,0.0103568285067575,2,2,FS,L56
2,6,0.0,0.0,0.0,0.0,probeC,779839471,7.123356776165465,8.633200795228628,6.8512353250394264,5.44050580259886,0.99,0.0297151557744977,0.0103985462108186,1,3,RS,L56
3,7,0.0,0.0,0.0,0.05413324511230202,probeC,779839471,4.406658951304193,1.94831013916501,1.0951463115472229,2.33399156521439,0.99,0.00243995789037515,0.339003254675649,7,1,RS,L56
4,8,0.0,0.0,0.0,0.034009970065518556,probeC,779839471,5.022404225644678,3.156063618290258,1.8632089247123418,3.4496637581212,0.99,0.052864308114392,0.119621539336645,6,6,RS,L56
5,9,0.0,0.0,0.0,0.05973597462322562,probeC,779839471,8.670880441556129,6.206096752816435,2.7159628526371127,2.85502864785262,0.99,0.0246570369052483,0.387066277219505,3,4,RS,L56
6,10,0.0,0.0,0.0,0.02842342855661135,probeC,779839471,4.88738538235556,3.394632206759443,2.096840137842416,2.92718961497135,0.99,0.0137923515787688,0.0942928534051263,1,2,RS,L56
7,24,0.0,0.0,0.0,0.0,probeC,779839471,2.8309445384136027,2.760106030483764,2.0442731148881492,1.66729813500648,0.99,0.00128033754911374,0.124559591567107,2,3,RS,L56
8,26,0.0,0.0,0.0,0.09588652481255051,probeC,779839471,7.0180124039289,2.7004638833664676,2.902867823141172,3.68441785741073,0.99,0.00859935080523532,0.141707697660673,2,5,RS,L56
9,32,0.0,0.0,0.0,0.0,probeC,779839471,15.384729517196355,9.657057654075546,12.776706968050933,10.218218767807,0.99,7.59147532768665e-05,0.0143706167995086,3,4,FS,L56
10,35,0.0,0.0,0.0,0.0,probeC,779839471,3.2092940443336597,2.246520874751491,2.2516208165410903,3.36385071614217,0.99,0.0179301868869095,0.428408729642809,3,4,RS,L56
11,38,0.009794725630305302,0.09036461284300354,0.0,0.04728351111197735,probeC,779839471,7.27914774919137,4.998343273691186,8.889667659599324,7.17195842473081,0.99,0.00896862566690887,0.0665695582192626,1,4,FS,L56
12,56,0.0,0.0,0.0,0.0,probeC,779839471,15.52865070180124,12.427104042412193,9.611004030138428,9.6565334021261,0.99,0.00629368706693532,0.00783921005394814,4,5,RS,L56
13,57,0.0,0.0,0.0,0.05805492894319904,probeC,779839471,14.576100181014272,9.993373094764744,7.809123298872731,12.2884070819615,0.99,0.00212174532794189,0.112361068356102,1,4,RS,L56
14,58,0.0,0.0,0.0,0.012547024232706571,probeC,779839471,20.361138312709574,16.898608349900595,12.274399859821274,14.397806618647,0.99,4.66309257462755e-05,0.0022271515414936,3,4,RS,L56
15,59,0.0,0.0,0.0,0.0,probeC,779839471,7.236119766165168,8.238899933730947,8.834180246480932,6.78487591121056,0.99,0.00876029153543616,0.0827394388140824,4,5,RS,L56
16,60,0.0,0.0,0.0,0.0,probeC,779839471,4.59360811893528,4.0424121935056325,4.538286315051692,4.47469849161715,0.99,0.0118966540247327,0.0845446861330155,3,4,RS,L56
17,61,0.0,0.0,0.0,0.0,probeC,779839471,3.313154693017597,3.1477799867461895,2.4385257870451493,1.86232777586791,0.99,0.00615389848866619,0.0443719939263988,4,5,RS,L56
18,62,0.0,0.0099220636263067,0.07531558582037863,0.026320692494789567,probeC,779839471,5.796907920116324,5.014910536779324,3.910402429764617,4.03157061814409,0.98,0.0144355869784783,0.00473439798440629,4,5,RS,L56
19,63,0.0,0.0,0.0,0.0,probeC,779839471,3.6618297278851,3.8899933730947645,3.5132293674434907,4.30769153073212,0.99,0.00263473644404766,0.072567146573785,4,6,RS,L56
20,66,0.0,0.0,0.0,0.0,probeC,779839471,11.68135552983768,8.93141153081511,8.647275275976872,11.3437450899363,0.99,0.000364777276906345,0.00119593690734399,3,1,FS,L56
21,67,0.0,0.0,0.0,0.03622224986218159,probeC,779839471,9.375649129054274,6.820742213386349,4.225804567490218,2.62715190958294,0.99,0.000163863874673306,0.0167229186911612,1,5,RS,L56
22,68,0.0,0.0,0.0,0.03317164183558703,probeC,779839471,9.025490370634143,5.89794565937707,4.993867180655336,6.93361167416225,0.99,0.00012662414210108,0.00320112148744418,1,4,RS,L56
23,69,0.0,0.0,0.0,0.010486436056534631,probeC,779839471,18.01833882311048,16.481113320079523,11.722446118801473,11.5283047184989,0.99,0.000147748338246836,0.00057897564584566,4,6,RS,L56
24,72,0.0,0.0,0.0,0.011852988483041237,probeC,779839471,7.618920442743108,5.844930417495029,4.351381344547632,3.99903146227405,0.99,0.00564948825739224,0.408978496765867,3,6,RS,L56
25,73,0.0,0.0,0.0,0.0,probeC,779839471,6.382978723404255,5.076209410205434,5.393960633140588,5.70851758801423,0.99,0.000440248235653095,0.0,4,5,RS,L56
26,75,0.0,0.0,0.0,0.0,probeC,779839471,13.25706994272827,13.598409542743537,13.559371532036682,11.8306006618341,0.99,0.0153456471641226,0.006047422137381,1,5,FS,L56
27,77,0.0,0.0,0.0,0.0,probeC,779839471,7.148580076560135,5.960901259111995,5.058115764266106,4.9429749240434,0.99,0.0394070404888727,0.0913297720835844,3,5,RS,L56
28,78,0.0,0.0,0.0,0.0,probeC,779839471,12.28077984509926,11.007289595758781,8.033993341510426,6.76588618302142,0.99,0.0125218342174021,0.0285752959101238,5,5,RS,L56
29,79,0.0,0.0,0.0,0.0,probeC,779839471,10.317813584972848,9.549370444002651,8.606389813679108,8.23415143716983,0.99,0.00469687625645189,0.070930579469016,2,4,RS,L56
30,80,0.0,0.0,0.0,0.0,probeC,779839471,16.909997329297603,14.150099403578528,11.672799486011332,9.88790014449541,0.99,0.000129371543137474,0.00314806026686755,4,5,RS,L56
31,82,0.0,0.0,0.0,0.03343458031771238,probeC,779839471,8.65159203537197,6.30053015241882,4.3601425150400095,5.97396319394459,0.99,0.000825012019758472,0.00539021531996866,6,3,RS,L56
32,86,0.0,0.0,0.0,0.02974448838510404,probeC,779839471,9.41719338852785,7.620941020543406,5.186612931487647,4.98331526554789,0.99,0.00195877326527973,0.0743645074099927,4,4,RS,L56
33,88,0.0,0.0,0.0,0.04678781794953222,probeC,779839471,17.0331463841657,13.969516235917826,9.876759535073887,9.70662522567367,0.99,0.00279013350669833,0.0155173463312916,3,4,RS,L56
34,91,0.0,0.0,0.0,0.08395366011968419,probeC,779839471,14.190332057331078,9.985089463220676,5.47865194790024,7.04908975098811,0.99,0.00636867155646877,0.0232289199582634,6,5,RS,L56
35,92,0.0,0.0,0.0,0.0,probeC,779839471,13.464791240096146,12.304506295559973,10.589334735120614,8.30651769864737,0.99,0.00203743056584219,0.00724880734781217,4,6,RS,L56
36,93,0.0,0.0053992490626080915,0.010760601719562257,0.00583388974995116,probeC,779839471,2.882874862755571,3.3697813121272366,2.8415396296945277,2.74858352281404,0.99,0.000963828742645593,0.0458337959485618,5,4,RS,L56
37,100,0.0,0.0,0.0,0.0229389826368259,probeC,779839471,3.8487788955161872,2.3310139165009938,1.5828514689562527,2.60374835267957,0.99,0.0223914888038648,0.0567496488318302,5,5,RS,L56
