,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y
22,75,0.23626040626742925,0.27876523398214276,0.15872650633413293,0.31930792673504327,probeD,767871931,7.299007172163238,5.256957139955312,2.191691200523389,3.3234519513783,0.99,0.00190467474574625,0.0,1,3
23,77,0.3074803357075112,0.2357505956739309,0.12711518676330258,0.3322031520787747,probeD,767871931,12.933383444517524,10.895795246800732,6.936947988223749,8.19256675450767,0.99,0.000149695365247171,0.00224853233348607,1,2
24,78,0.20602825119185691,0.25343354951358343,0.214404917759345,0.2661800417115138,probeD,767871931,16.259513295123558,10.142189721714402,9.819676153091265,12.659940076599,0.99,0.00232577074367089,0.0105932284188604,3,2
25,88,0.11191646502376815,0.10438887134597083,0.039799019787896926,0.10278711698494251,probeD,767871931,2.327038115819475,1.5762746292910828,1.4597644749754661,1.31524785548549,0.99,0.000669679440096957,0.0,2,4
26,89,0.14661404307952122,0.09365838568450262,0.05909553418687534,0.1295672865687552,probeD,767871931,9.226721788969277,8.484663822872234,5.871769708864901,4.68611154266155,0.99,0.0558812400783922,0.121986628504587,3,1
27,90,0.15434946005572028,0.14100935416362403,0.11397484712448894,0.1577608227678562,probeD,767871931,4.008894735193712,3.3902092220190942,2.2019136408243374,2.9983141453766,0.99,0.0838346286999205,0.2685992711717,4,2
28,94,0.3236390916927071,0.37690083002141705,0.13762760062193674,0.35004354031259266,probeD,767871931,13.742992264085942,11.594556164940078,5.908570493948315,8.32775563173996,0.99,0.001660391199329,0.0440664633319984,2,2
29,102,0.35511857053202106,0.3339279711845983,0.22792205929032622,0.38966403829814583,probeD,767871931,6.2873876413292,6.798699979687183,1.4638534510958456,3.30231296089521,0.99,0.0216187067224423,0.0934128084473452,3,2
0,8,0.10521081708117948,0.0,0.0,0.025285729082279596,probeF,767871931,3.9102383413198036,2.6812918951858626,1.837994766110566,3.36320087093927,0.99,0.0662588933167635,0.146765699919637,1,1
1,9,0.21969700230708952,0.08697621795944559,0.028218933877757157,0.14854126049597935,probeF,767871931,5.776879952394376,3.5811497054641483,4.297513902518809,3.63961730838799,0.99,0.000345065550768219,0.0512670784359175,1,5
