,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y,cell_type,wf_duration,layer,rf_area,mod_idx_dg,run_mod_dg,run_pval_dg,pref_ori_dg,pref_tf_dg,c50_dg,lifetime_sparseness_dg
2,8,0.1595717730525396,0.053898294598930564,0.022219992885179996,0.08412857290719769,probeC,829720705,2.1096138115124643,2.5010676916506513,1.5969373803664206,1.66112602877953,0.99,0.00526640277081913,0.0815263141646723,4,7,RS,0.494472361809045,nan,1500.0,0.2249347303869507,0.5642304633846599,0.00040151594945,45.0,2.0,0.013278431372549,0.0322687246078183
3,12,0.14684419609519972,0.08423992002039664,0.009133568294904016,0.10783263852366258,probeC,829720705,8.744133982003703,6.931988041853513,5.290310819433051,5.98699590199229,0.99,0.00394635073378579,0.00523002550951914,6,3,RS,0.618090452261307,nan,800.0,0.4341750832386849,-0.3868661556603774,0.0106250284633936,135.0,2.0,0.1630235294117647,0.0020525880049666
4,23,0.29533318425489374,0.11856150673846663,0.0692381567313703,0.27301474204205534,probeC,829720705,9.760192878977053,7.783472133247918,3.146477075927445,4.59025359560612,0.99,0.000408064171957797,0.0124559370767016,6,3,RS,0.535678391959799,L56,700.0,2.835440639776696,0.1148412698412698,0.6364729495565049,45.0,2.0,0.1287960784313725,0.640341350708136
5,31,0.3338636695646529,0.0,0.0,0.1528748449635346,probeC,829720705,24.246207718029307,16.415759128763614,18.306444262145657,23.1981461569435,0.99,0.00606728309804759,0.0196470801863494,7,4,FS,0.206030150753769,L56,500.0,0.2509291583413389,0.3297994269340973,5.104991717961418e-11,135.0,2.0,0.1245176470588235,0.0251241958017304
6,33,0.44384186602948655,0.23869549864090406,0.22399235255314132,0.41020845489448005,probeC,829720705,15.648455102538714,6.723788169976511,8.460486737763194,8.68905156195813,0.99,0.0712589847259434,0.126136475679939,6,4,FS,0.233500837520938,L56,300.0,4.615663857990787,0.356191215655826,0.0001539715467488,90.0,2.0,0.428286274509804,0.2039182412251676
7,37,0.13593817064913144,0.025345653568558113,0.023317588622274045,0.07957291453445955,probeC,829720705,2.2416440636615436,1.4146914371129617,2.4373347917236354,2.35984729284222,0.99,0.0594429739485569,0.471283205600348,6,3,RS,0.65929648241206,L56,600.0,0.6650583700670787,0.7307038199895344,2.535284111105089e-06,90.0,2.0,0.7919529411764707,0.1206616823882157
8,40,0.41282378475309134,0.27429312840888986,0.24864716015634158,0.37528332229608174,probeC,829720705,15.725951120104478,5.74418108050395,14.669583447270076,12.8052550401136,0.99,5.47640339712891e-05,0.000685956402412541,4,6,FS,0.233500837520938,L56,900.0,0.3536350285871447,0.6088219088323332,6.39368565774518e-10,45.0,2.0,0.2100862745098039,0.1347480031426306
9,45,0.34419839319982437,0.2221288931257778,0.054165618924318946,0.29561509706926653,probeC,829720705,9.916620025544985,6.675742045697203,5.046030443897548,4.37068406452271,0.99,0.0774916822619891,0.363098641290075,7,4,RS,0.645561139028476,L56,1100.0,3.1463507568290785,0.3011441647597254,8.441318298344674e-07,0.0,2.0,0.1245176470588235,0.0366665731028991
10,46,0.24271648545747976,0.0799276915887847,0.0,0.3104397850312967,probeC,829720705,17.13092521634305,10.135062993807388,7.23543888433142,10.5654457597087,0.99,0.000190600912101954,0.00235111631388632,6,4,RS,0.521943048576214,L56,900.0,1.368669989804604,0.3703859060402685,2.192993070712872e-06,0.0,2.0,0.2870980392156863,0.0125054742538328
11,47,0.19818480221591478,0.03328918162605621,0.006576976760816122,0.24791528411227676,probeC,829720705,19.145821673052914,13.039184283578903,9.95169082125604,13.0749404413896,0.99,0.0560504752051559,0.0486883728164169,7,5,RS,0.521943048576214,L56,300.0,5.090733312035212,0.3227742749054225,0.0117072871701913,90.0,2.0,0.3555529411764707,0.1314898914575954
12,48,0.15805722221798174,0.0,0.0,0.2758561951602159,probeC,829720705,29.10118970738078,20.29681827888106,13.577613708868837,29.8497525211309,0.99,0.0654283043401933,0.407203025352568,6,5,RS,1.29112227805695,L56,1900.0,1.0169520901049964,-0.3246865830888237,0.0505055244741873,135.0,2.0,0.5951450980392158,0.0146558774425313
13,50,0.21123953175751273,0.1410704613922536,0.09636391959696118,0.2654792446171444,probeC,829720705,11.196739426816492,7.033418748665386,4.595752438246286,6.18895985791821,0.99,0.0128735092413922,0.200664364468164,5,4,RS,0.535678391959799,L56,300.0,3.9640725293188783,0.3594316807738814,0.0002944846647674,135.0,2.0,0.0817333333333333,0.1692653888572918
14,55,0.3169497131986982,0.15491906132277916,0.25626399211283324,0.27533418311996877,probeC,829720705,22.79243983295303,17.11242793081358,23.558472336158967,12.408829504039,0.99,0.0161948534239192,0.0477250246123415,6,4,FS,0.219765494137353,L56,400.0,0.3577864537541058,0.274444316480479,3.982733055946292e-05,0.0,2.0,0.0774549019607843,0.1992328529357658
15,58,0.12794253578876652,0.0,0.0,0.03238184187058677,probeC,829720705,20.127437895552593,16.86952808029041,15.983957706681252,15.5860356299029,0.98,0.0803286727406447,0.264231235523215,2,5,RS,0.521943048576214,L56,1200.0,0.5822612637887243,-0.4016489988221437,0.0043351036534666,135.0,2.0,0.1031254901960784,0.0795534126237326
16,59,0.15077468180169742,0.04515370024006984,0.0,0.109517702217509,probeC,829720705,6.6216041675636115,13.415545590433483,18.46322121957889,9.82491125464701,0.99,0.00228096794538327,0.0353456395651465,7,3,RS,0.65929648241206,L56,800.0,0.2420983628423381,0.1177788565667126,0.3924884985147583,90.0,2.0,0.0902901960784313,0.0371530477536712
17,60,0.29587042124158236,0.10037777535736007,0.025885413672259206,0.23394392452295848,probeC,829720705,7.963433360600451,4.5083279948750805,4.581168535229241,3.07017223144053,0.99,0.000134303472504773,0.0039776470664523,6,4,RS,0.65929648241206,L56,400.0,6.319676814424447,0.3657574314672472,0.003711435440446,0.0,2.0,0.1501882352941176,0.3816854272269996
18,61,0.1323687041675782,0.06098366900643526,0.04056101331542261,0.13749241638198745,probeC,829720705,4.326860980755156,2.3595985479393553,1.8393947680247928,2.34464247793349,0.99,0.0215777590878182,0.18414597517321,5,4,RS,0.631825795644891,L56,600.0,3.4429426680802835,0.3829061377290704,0.0015315575153743,90.0,2.0,0.218643137254902,0.0624415675737005
19,65,0.08795189138201547,0.05808012846497412,0.05185751113009707,0.07077865384110238,probeC,829720705,2.2545600665891707,2.210121716848174,2.4154589371980677,2.44587453508903,0.99,0.00115274458174092,0.0250693668140522,6,3,RS,0.686767169179229,L56,300.0,5.819459015237369,0.4228732207878186,0.0070094241052895,45.0,2.0,0.1031254901960784,0.2549857536811005
20,66,0.2638130918510053,0.14460502066869807,0.0,0.23201952393383413,probeC,829720705,25.491884444827143,17.843796711509718,13.597666575517273,11.8962671909314,0.99,0.0628700242111029,0.0490119557974061,6,5,FS,0.274706867671692,L56,700.0,4.748535133838735,0.4459178006109413,0.0496980052483558,90.0,2.0,0.1630235294117647,0.0662650728921262
21,67,0.10851298214123813,0.0,0.0,0.0,probeC,829720705,34.906215467631064,34.056694426649585,30.735575608422206,28.3733849998279,0.99,0.0425995242351061,0.0226342282806517,6,3,RS,0.535678391959799,L4,300.0,3.2357996734814938,-0.7292909211398276,6.407582843667248e-08,0.0,2.0,0.3683882352941177,0.3831442073135301
22,68,0.07811246296034906,0.0,0.0,0.26660302848607537,probeC,829720705,43.416426285501075,19.341234251548155,14.277641053686994,25.462663261575,0.99,0.000188181296242192,0.00931050761523765,2,1,FS,0.233500837520938,L4,300.0,1.0000331049255853,0.4566050888811433,6.615618260494522e-09,0.0,2.0,0.5737529411764707,0.1325252596741582
23,69,0.1795611495057516,0.14413132531547068,0.08134297041808121,0.18175815416358929,probeC,829720705,3.6049999282444283,2.1994448003416616,1.3016133442712607,1.71124189897215,0.99,0.0225662483279694,0.179270044065218,6,5,RS,0.618090452261306,L4,1200.0,0.5802579106078842,0.1487531363613089,0.0001315774919944,0.0,2.0,0.1116823529411764,0.0123358840795077
24,72,0.16780176695576268,0.06387683438853158,0.05961516496877872,0.13274760517002365,probeC,829720705,3.2318709547796387,2.0125987614776855,2.194877404065263,1.68533369462108,0.99,0.00129213411686612,0.0528069962191049,6,5,RS,0.645561139028476,L4,200.0,3.7651729950250807,0.3195643642072213,0.0086248545506211,45.0,2.0,0.026113725490196,0.3466194463555546
25,73,0.2671857522081409,0.16419040684749014,0.13090982457824551,0.33671042186714983,probeC,829720705,21.92132719105639,10.807708733717703,6.677604593929451,7.40034346676562,0.99,0.0266663567193588,0.0924233571213517,6,4,FS,0.233500837520938,L4,300.0,6.877422677432368,0.2942386831275719,0.0037446239104539,135.0,2.0,0.4582352941176471,0.2393365531921056
26,74,0.17190548610210515,0.16647924359445768,0.09586523644996733,0.15856489160425025,probeC,829720705,8.72834775620327,6.819880418535127,6.010391030899645,6.22507129332646,0.99,0.00406546945993342,0.36577220212781,6,4,RS,0.604355108877722,L4,600.0,5.313257746595715,0.501937984496124,8.525912668806889e-07,135.0,2.0,0.3084901960784314,0.0250253139681534
27,75,0.17527114593875154,0.09116874149182999,0.044660644195170976,0.1551481697177699,probeC,829720705,3.4069545500208096,2.1540679051889815,1.5313098167897186,1.86719128346373,0.99,0.00415204907260532,0.04302101254438,6,3,RS,0.618090452261307,L4,400.0,0.2960002815506468,-0.1557017543859648,0.3235051853833283,0.0,2.0,0.4111725490196079,0.0818908164125644
28,76,0.13746497048645856,0.16660210457510546,0.02632290951828322,0.11367694102970964,probeC,829720705,1.4595083308218884,1.0756993380311766,1.1849421201349013,1.10274920759157,0.99,0.00329702551648695,0.308317528380404,6,5,RS,0.604355108877722,L4,100.0,1.2607345581438214,0.0545073375262054,0.8210773150067538,45.0,2.0,0.3298823529411765,0.0613103208432586
0,1,0.3333644303079142,0.15718070201706702,0.06378189334755816,0.3550401317899433,probeD,829720705,8.49729481494238,3.7662822976724324,2.200346367696655,4.97619387489813,0.99,0.0587656886513852,0.404268569987633,6,3,RS,0.769179229480737,L56,1200.0,0.8591000480162856,0.5357092941998602,5.179040707115446e-05,0.0,2.0,0.1972509803921569,0.3525002608332039
1,9,0.30953519440259863,0.15266162617359907,0.020208668703120835,0.2396888254120381,probeD,829720705,8.702515750348015,5.74418108050395,5.033269528757634,8.33747049179852,0.99,0.0160610256775021,0.251345201569945,3,4,RS,0.769179229480737,L56,800.0,0.9226889520241628,0.4491978609625668,5.603130159384279e-11,135.0,2.0,0.1031254901960784,0.063516735243678
2,13,0.3207022993073706,0.15112131885138275,0.05560113501896433,0.2734473529975747,probeD,829720705,5.991590246982678,4.099935938500961,2.375353203901194,3.24714005896088,0.99,0.0144834050692486,0.35559140789953,3,5,RS,0.673031825795645,L56,500.0,0.4326969309391952,0.4605357142857143,0.0017464775432072,45.0,2.0,0.0774549019607843,0.2144323620378137
3,17,0.38132355135395074,0.19773907144760128,0.0,0.34167323162777186,probeD,829720705,7.1296336160502864,3.1096519325218877,2.5394221128429497,2.17729738835349,0.99,0.00192351089769967,0.0869982433321663,2,6,RS,0.631825795644891,L56,100.0,0.1003467121035824,0.6954602774274905,0.0099045716439511,90.0,2.0,0.0432274509803921,0.1925541766993888
4,25,0.11597661567078159,0.0325728948916157,0.07178426986361364,0.08155544224312668,probeD,829720705,1.16244026348646,1.171791586589793,1.638866101540425,1.60761491905857,0.99,0.000636720658393847,0.0870443318799022,2,5,RS,0.796649916247906,L56,600.0,1.1022421502739137,0.8036306366047744,0.0003931090816809,90.0,2.0,0.017556862745098,0.2481041974555199
5,29,0.3121827506541999,0.16501615062838346,0.02490087181400631,0.29885961958767604,probeD,829720705,5.846643991905972,3.576767029681828,1.462036277458755,2.47229187508759,0.99,0.000968520184853602,0.110414554235156,5,4,RS,0.631825795644891,L56,100.0,0.2798437084080314,-0.022381873445703,0.9239297319883992,90.0,2.0,0.7577254901960786,0.0815301231365275
6,44,0.09473086260599814,0.07132930646617183,0.0,0.05621241578115295,probeD,829720705,16.575537090455075,15.783151825752723,24.442621456567316,16.3337316942617,0.99,0.0842126548305055,0.037522669505059,6,2,FS,0.343383584589615,L56,1500.0,0.4477225213915424,0.2521760154738879,1.2753700630728638e-07,135.0,2.0,0.0860117647058823,0.0638973888493309
7,50,0.3661971743298034,0.27057819445065256,0.17519783734569644,0.3410363452443848,probeD,829720705,7.47119013791421,7.687379884689302,3.015221948774041,3.27905027980462,0.99,0.00554554358282463,0.0697408353710121,6,2,RS,0.68676716917923,L56,500.0,0.2736007971264658,0.1096121416526138,0.2065326789856029,135.0,2.0,0.0389490196078431,0.235842250394419
8,53,0.2434357833821359,0.20190994548102706,0.055347364362324125,0.2475012908324211,probeD,829720705,11.320159010347155,9.267563527653214,4.829094886519005,6.13816605458728,0.99,0.0885493082867533,0.183102324733007,7,4,RS,0.714237855946399,L56,800.0,0.6310100576961929,-0.6727456940222898,0.0001697043193106,0.0,2.0,0.026113725490196,0.490050696859779
9,55,0.44024517881646563,0.011778610359454777,0.0,0.22946046846501938,probeD,829720705,19.485943083480432,14.50726030322443,9.798559839577068,12.5328142604076,0.99,0.0386164298096014,0.0446372778049679,6,2,RS,0.412060301507538,L56,1200.0,1.1607237729633029,-0.3576007326007326,0.0081968351421916,0.0,2.0,0.1929725490196079,0.0544012402503847
10,56,0.07265490433807562,0.0,0.0,0.020418700890296893,probeD,829720705,1.9273546590892785,1.8070681187273117,2.592288761279738,2.91383330080625,0.99,0.0603606707316526,0.446010692716807,6,4,RS,0.769179229480737,L56,1900.0,0.2621747475579407,0.2645889681173675,7.155912766362458e-07,45.0,2.0,0.0603411764705882,0.0848888410141887
11,57,0.22474394581396812,0.17296304179889144,0.0,0.14363618320926105,probeD,829720705,12.740919332386161,12.633461456331412,10.790265244736123,8.85173521078801,0.99,0.00540821873597353,0.00909180420393373,7,3,RS,0.700502512562814,L56,200.0,0.7103952323184551,-0.4346289752650177,0.034076590564009,135.0,2.0,,0.4746902579918908
12,59,0.28012841852017095,0.1677638322009614,0.0,0.19675674267870388,probeD,829720705,12.53282817410772,8.859171471279096,8.604502780056514,8.01036572014016,0.99,3.23163068522052e-06,0.0,3,5,RS,0.631825795644891,L56,700.0,0.3977951189703299,0.2379679144385026,0.0088776044654842,135.0,2.0,0.8646862745098041,0.1488474639869636
13,60,0.4592929028629036,0.34161948772047274,0.042851375752993734,0.4158784629129843,probeD,829720705,18.010648526858112,12.694853726243862,6.88177923616808,5.31190140201907,0.99,0.000233364080134776,0.0451785416830779,1,4,RS,0.631825795644891,L56,1000.0,0.5300676697463819,0.1392941974889718,0.4563432925721232,0.0,2.0,0.8176235294117649,0.0575035497708321
14,61,0.20388561402606276,0.1941287061187091,0.04491834523730844,0.18023987136597747,probeD,829720705,4.797577531895352,2.901452060644886,3.2631483000638046,4.8170428988405,0.99,0.00824495345880017,0.211672075997408,6,5,RS,0.68676716917923,L56,500.0,0.2351992334182999,0.3704280155642024,8.503494709061125e-13,135.0,2.0,0.0603411764705882,0.3010913613709987
15,62,0.010039302319239085,0.010177975634288839,0.0,0.01514835946486246,probeD,829720705,14.124366757078688,9.793401665598976,8.225321301613345,10.9439053328781,0.99,0.00676568370098813,0.118957613496336,6,2,RS,0.576884422110553,L56,1900.0,3.2822304742271915,0.6402173913043477,0.0001711952629519,135.0,2.0,0.2058078431372549,0.1501657601373607
16,68,0.07811246296034906,0.0,0.0,0.26660302848607537,probeD,829720705,10.73750376716752,9.625240230621397,8.232613253121867,9.45202748440326,0.99,0.0292941728857575,0.0721824796151023,7,3,RS,0.576884422110553,L56,700.0,0.7226573522321936,-0.2654285241561879,0.0192577565807379,45.0,2.0,0.0560627450980392,0.1049044229949383
17,72,0.3195570943863261,0.26538953973102225,0.20289387260893726,0.26643446023508016,probeD,829720705,1.0318451227737835,1.345291479820628,1.3563029805851792,3.27294832534861,0.99,0.000395250158098574,0.0,6,2,RS,0.590619765494137,L56,600.0,2.785417183734501,0.3502190580503834,6.6361393268692765e-06,135.0,2.0,0.1373529411764706,0.4731472372582346
18,76,0.21274309904671465,0.17446484528089928,0.0,0.17640057318079658,probeD,829720705,17.818343594380107,13.735853085628872,11.747333880229698,14.4517288887631,0.99,0.0123960185735509,0.0565489107523112,4,1,RS,0.604355108877722,L56,2800.0,0.7415152600361152,-0.1245098039215686,0.0867180285544646,90.0,2.0,0.0731764705882353,0.066321966550762
19,77,0.30372608289272884,0.24540306530324063,0.08472849089718515,0.23092493494995123,probeD,829720705,2.1340107059313156,1.2865684390348069,1.7938200710965273,1.63492366605024,0.99,0.00063809682913139,0.0701339573701534,7,2,RS,0.590619765494137,L56,800.0,2.1849959294658383,0.685692375109553,1.035587110751076e-06,45.0,2.0,0.2058078431372549,0.5124362043553325
20,78,0.3477887870079101,0.13604371363311907,0.02492277973064507,0.3646773216661418,probeD,829720705,26.022875676296266,13.896006833226565,12.678880685443444,15.2927982832901,0.99,0.0370416750552196,0.255224548839101,4,5,RS,0.535678391959799,L56,1500.0,0.5780464078508298,0.2950654582074521,4.537715944953801e-07,90.0,2.0,0.0603411764705882,0.0586712102420982
21,82,0.054232396861479557,0.0,0.01715830073950413,0.0,probeD,829720705,5.434767009658301,4.262758915225283,3.2376264697839763,4.17403694403317,0.99,0.0450230451480399,0.256087090307912,5,4,RS,0.741708542713568,L56,600.0,0.2813169632811237,-0.0544871794871794,0.7621119542862063,0.0,2.0,0.5438039215686276,0.3630674692185449
22,83,0.21054690159387737,0.04571966209409821,0.015249372596896205,0.10580474418886396,probeD,829720705,1.2901651813263302,1.3960068332265643,1.3654179199708323,1.56810226315489,0.99,0.0020084394823959,0.152477070129399,7,1,RS,0.686767169179229,L56,1500.0,0.8395412944405497,0.1885646535036779,6.87657961068966e-05,45.0,2.0,0.1116823529411764,0.0882383986716415
23,85,0.2574384674440134,0.11909013109597644,0.0,0.11048337231883484,probeD,829720705,12.337653018756907,11.047939355114243,9.958982772764562,8.8960494046243,0.99,0.000264433420488852,0.0369533258860329,2,1,RS,0.604355108877722,L56,300.0,0.3369429856613006,-0.0611764705882352,0.7437146189652858,0.0,2.0,,0.2711699547026462
