unit,area LFPs,behavior,c50_dg,cell_type,full model,layer,lifetime_sparseness_dg,max_state,mod_idx_dg,"other area
population activity",pref_ori_dg,pref_tf_dg,probe,rf_area,rf_x,rf_y,run_mod_dg,run_pval_dg,session,stimulus,total_rate,wf_duration,label,cluster_name,n_sources
73.0,0.0,0.07652680762767809,[nan],['RS'],0.24081152500961728,['L56'],[0.18100486],0.3333333333333333,[2.42169408],0.18693899126438646,[135.],[2.],0.16666666666666666,[300.],[3],[2],[0.76444043],[1.09297694e-12],767871931.0,0.060121481248361565,[4.38020015],[0.52194305],6,behavior,1
74.0,0.0061035689675416945,0.037691007505665806,[0.15018824],['RS'],0.2975389598208323,['L56'],[0.0967833],0.0,[0.36250444],0.07445336864505354,[0.],[2.],0.16666666666666666,[400.],[1],[3],[0.70271501],[1.24018849e-11],767871931.0,0.25639259827861477,[3.37015905],[0.64556114],4,stimulus2,1
75.0,0.0,0.08237068766181806,[0.08173333],['RS'],0.3018098398941983,['L56'],[0.37861655],0.0,[0.79176848],0.15391713349293926,[90.],[2.],0.16666666666666666,[600.],[1],[3],[0.20729622],[6.67851122e-05],767871931.0,0.16270342738850335,[3.32345195],[0.6318258],8,stimulus+population,2
77.0,0.0,0.0881399961126816,[0.15446667],['RS'],0.3288475898085024,['L56'],[0.21233908],0.0,[0.36015457],0.17142389990519064,[90.],[2.],0.16666666666666666,[600.],[1],[2],[0.38425926],[6.46332649e-08],767871931.0,0.2261655922215152,[8.19256675],[0.54941374],8,stimulus+population,2
78.0,0.0,0.05331626283522559,[0.05178431],['RS'],0.2310816963677226,['L56'],[0.14592886],0.3333333333333333,[0.08199511],0.03137053344555394,[45.],[2.],0.16666666666666666,[700.],[3],[2],[0.19380126],[0.00843685],767871931.0,0.16866629751477,[12.65994008],[0.64556114],11,stimulus1,1
88.0,0.0,0.014575488916260749,[0.1587451],['RS'],0.18031248052956486,['L4'],[0.0549312],0.0,[0.95282322],0.08023136613164543,[45.],[2.],0.16666666666666666,[500.],[2],[4],[0.55207167],[4.24887909e-06],767871931.0,0.09726253234165505,[1.31524786],[0.6318258],1,unexplained,0
89.0,0.0,0.014000351737665917,[0.18869412],['FS'],0.13586703884611614,['L4'],[0.09511593],0.0,[0.87399637],0.035662605525138405,[0.],[2.],0.16666666666666666,[500.],[3],[1],[0.55695917],[8.54394447e-06],767871931.0,0.12798836635257924,[4.68611154],[0.28844221],9,stimulus1,1
90.0,0.0,0.05191329071688407,[0.28709804],['RS'],0.16027893569196922,['L4'],[0.15404645],0.0,[1.21722984],0.0807190337781408,[135.],[2.],0.16666666666666666,[400.],[4],[2],[0.44957983],[0.02215311],767871931.0,0.11074819416139778,[2.99831415],[0.70050251],11,stimulus1,1
94.0,0.0,0.01914422283811401,[0.64648627],['FS'],0.35838050218324363,['L23'],[0.14965039],0.0,[3.58535651],0.1792425739936436,[0.],[2.],0.16666666666666666,[400.],[2],[2],[0.34737855],[6.98325508e-07],767871931.0,0.28444106053570317,[8.32775563],[0.27470687],8,stimulus+population,2
102.0,0.011981905603984466,0.02751881830035976,[0.34271765],['RS'],0.35839607607281615,['L23'],[0.20562684],0.0,[0.98965184],0.13003350467283528,[0.],[2.],0.16666666666666666,[500.],[3],[2],[0.07618247],[0.18819609],767871931.0,0.34879207932954215,[3.30231296],[0.57688442],8,stimulus+population,2
8.0,0.0,0.07618660051883142,[1.05721569],['RS'],0.10277491072546083,['L56'],[0.24489939],0.0,[0.45778953],0.014654575978927276,[90.],[2.],0.3333333333333333,[400.],[1],[1],[0.27851774],[0.05644266],767871931.0,0.025201456514589625,[3.36320087],[0.83785595],1,unexplained,0
9.0,0.0,0.12598846097868924,[nan],['RS'],0.28078514747283034,['L56'],[0.39039127],0.0,[4.15802497],0.09249963587383503,[135.],[2.],0.3333333333333333,[200.],[1],[5],[0.5338726],[1.39657412e-15],767871931.0,0.11512043194102672,[3.63961731],[0.68676717],7,stimulus+behavior,2
10.0,0.0,0.0752263769678844,[0.02611373],['RS'],0.18372344324920278,['L56'],[0.10503981],0.3333333333333333,[7.91261334],0.06213401749705938,[45.],[2.],0.3333333333333333,[700.],[3],[1],[0.3032226],[2.41538001e-07],767871931.0,0.07647091605455288,[4.48869693],[0.57688442],1,unexplained,0
25.0,0.0,0.030428055176304446,[0.02611373],['RS'],0.1966415537498775,['L56'],[0.10425582],0.0,[0.57012367],0.06075133210192749,[0.],[2.],0.3333333333333333,[1000.],[3],[7],[0.15944492],[0.00287491],767871931.0,0.1445136942084375,[7.19890675],[0.54941374],11,stimulus1,1
31.0,0.0,0.12785727507642572,[0.40261569],['RS'],0.22654096333557586,['L56'],[0.02163326],0.0,[1.14032323],0.06545460308308555,[0.],[2.],0.3333333333333333,[900.],[6],[4],[0.28444501],[0.00020339],767871931.0,0.08134574435122524,[12.33364909],[0.64556114],6,behavior,1
45.0,0.0,0.03396522015890058,[0.47107059],['RS'],0.14584588920516917,['L56'],[0.0029614],0.0,[0.5998033],0.04006927078039622,[0.],[2.],0.3333333333333333,[1000.],[1],[7],[0.08287983],[0.00405859],767871931.0,0.09436001598950465,[11.06158991],[0.56314908],1,unexplained,0
46.0,0.0,0.041330205849309555,[0.17158039],['RS'],0.1407029383431829,['L56'],[0.06538634],0.0,[0.03165951],0.09025359024045572,[90.],[2.],0.3333333333333333,[600.],[2],[7],[0.06357679],[0.17713357],767871931.0,0.05659257043818402,[22.25977746],[0.53567839],1,unexplained,0
47.0,0.0,0.1684110327068214,[0.35555294],['RS'],0.31468471578575014,['L56'],[0.04266268],0.3333333333333333,[3.41920718],0.2842972259134265,[0.],[2.],0.3333333333333333,[1100.],[1],[7],[0.37219551],[5.60457382e-14],767871931.0,0.025885228402525183,[26.57463201],[0.57688442],7,stimulus+behavior,2
52.0,0.0,0.05275390060414418,[0.5951451],['RS'],0.22431474621041358,['L56'],[0.10899025],0.0,[2.76689664],0.05245379900626679,[45.],[2.],0.3333333333333333,[200.],[1],[7],[0.20801233],[0.38561809],767871931.0,0.14766085512557783,[16.91294136],[0.52194305],11,stimulus1,1
54.0,0.005779120852586051,0.027807543945332625,[0.12451765],['RS'],0.20182694998479586,['L4'],[0.18209728],0.3333333333333333,[0.62996822],0.03437743340825934,[135.],[2.],0.3333333333333333,[300.],[2],[1],[0.41243655],[0.01693068],767871931.0,0.1818876289379113,[3.12312323],[0.67303183],3,stimulus1,1
55.0,0.0,0.04831937552525008,[0.10312549],['RS'],0.24590928847107754,['L56'],[0.21154824],0.0,[4.54024299],0.04223128731855121,[135.],[2.],0.3333333333333333,[600.],[2],[1],[0.24190476],[2.34900745e-05],767871931.0,0.17979436258591538,[1.80556505],[0.68676717],11,stimulus1,1
8.0,0.0,0.21392160530723076,[0.26142745],['RS'],0.319353532603897,['L56'],[0.28787028],0.0,[0.66372551],0.27147329443425183,[90.],[2.],0.5,[600.],[5],[7],[0.01419279],[0.89746498],767871931.0,0.02769649967068668,[6.64578155],[0.89279732],7,stimulus+behavior,2
13.0,0.013443793883855104,0.038116015362815614,[0.39405882],['RS'],0.24925881618835186,['L56'],[0.30141914],0.0,[1.57052897],0.14724754461619988,[135.],[2.],0.5,[100.],[3],[1],[0.31845919],[2.30955716e-07],767871931.0,0.13878476206581372,[2.44104455],[0.61809045],8,stimulus+population,2
16.0,0.0065102981549286735,0.15687644559589256,[0.01327843],['RS'],0.5173208247236771,['L56'],[0.22242484],0.0,[0.4646342],0.08213515853584823,[90.],[2.],0.5,[1000.],[3],[6],[0.79607843],[0.01294822],767871931.0,0.40783729517519474,[2.40057858],[0.83785595],7,stimulus+behavior,2
24.0,0.0,0.13017891146665894,[0.10740392],['RS'],0.25524812380323375,['L56'],[0.20057464],0.0,[0.95724262],0.1558639934421199,[90.],[2.],0.5,[600.],[4],[7],[-0.03840632],[0.78268576],767871931.0,0.12642274853089952,[3.77712638],[0.48073702],5,multisource1,3
31.0,0.0,0.11196889820667591,[0.43256471],['RS'],0.4484437884246654,['L56'],[0.19020964],0.0,[0.23531408],0.3110329790434137,[45.],[2.],0.5,[700.],[4],[7],[0.38894055],[4.64488323e-07],767871931.0,0.1866721331839816,[8.93684027],[0.52194305],5,multisource1,3
32.0,0.0,0.01036775182249754,[0.02183529],['RS'],0.06573443390831205,['L56'],[0.26106427],0.3333333333333333,[0.89832056],0.018415193126040917,[45.],[2.],0.5,[2100.],[6],[3],[0.44497384],[0.00011558],767871931.0,0.04855105358748135,[1.13989231],[0.81038526],2,unexplained,0
36.0,0.0,0.1565780585950238,[0.03894902],['RS'],0.3063580612701305,['L56'],[0.24203335],0.0,[0.10695358],0.06045583529142713,[45.],[2.],0.5,[100.],[7],[2],[0.27758535],[0.03613027],767871931.0,0.024600746221261648,[7.88261101],[0.61809045],6,behavior,1
37.0,0.013542011865137149,0.0863182522781488,[1.06149412],['RS'],0.48333556298736974,['L56'],[0.19557989],0.0,[0.51021839],0.25545644410158674,[45.],[2.],0.5,[700.],[4],[7],[-0.11877395],[0.7803019],767871931.0,0.2122117389772784,[2.3868886],[0.92026801],8,stimulus+population,2
54.0,0.0,0.1401586722885493,[0.68927059],['RS'],0.2762162236459607,['L56'],[0.07125731],0.0,[1.63278421],0.14740031396606296,[90.],[2.],0.5,[1900.],[4],[4],[0.13610273],[0.00062248],767871931.0,0.05904418846206501,[10.69016456],[0.57688442],7,stimulus+behavior,2
60.0,0.0,0.0488031768575601,[0.47107059],['RS'],0.24534889280037966,['L56'],[0.07499728],0.0,[0.90850754],0.09321021851282758,[90.],[2.],0.5,[2700.],[4],[4],[0.24157797],[5.14779457e-07],767871931.0,0.06017182478024059,[12.04738534],[0.60435511],1,unexplained,0
61.0,0.009201950647316815,0.08159884974272995,[0.14163137],['RS'],0.2029530543823646,['L56'],[0.02736575],0.3333333333333333,[0.30622454],0.04464228518803408,[0.],[2.],0.5,[2800.],[2],[5],[0.25880941],[4.22225624e-06],767871931.0,0.11645050948198912,[7.72940401],[0.64556114],3,stimulus1,1
62.0,0.0,0.0666239321986392,[0.06889804],['FS'],0.2655443778637732,['L4'],[0.09566303],0.3333333333333333,[0.68100409],0.1721507411916294,[135.],[2.],0.5,[2100.],[6],[6],[0.11072902],[0.05276003],767871931.0,0.0975659168480264,[6.10462462],[0.28844221],6,behavior,1
64.0,0.0,0.024040853106391015,[0.15018824],['RS'],0.20842172917390434,['L4'],[0.22600501],0.3333333333333333,[0.95787949],0.03978165948177157,[45.],[2.],0.5,[1400.],[1],[4],[0.44921718],[7.23953873e-06],767871931.0,0.191971652815593,[3.41353657],[0.61809045],11,stimulus1,1
65.0,0.0,0.03977464619405702,[0.05178431],['RS'],0.21553166802240034,['L4'],[0.29822751],0.0,[0.895002],0.04884565224528352,[90.],[2.],0.5,[600.],[2],[4],[0.44996807],[0.00050511],767871931.0,0.17357161725052095,[9.2875454],[0.60435511],11,stimulus1,1
69.0,0.0,0.11135204337597575,[0.18869412],['FS'],0.34141273087088175,['L4'],[0.17547339],0.3333333333333333,[2.40992578],0.16328395475869537,[45.],[2.],0.5,[1000.],[4],[7],[0.00635943],[0.94848041],767871931.0,0.11776503260055123,[5.41056267],[0.27470687],5,multisource1,3
72.0,0.012593218331483459,0.01707784942199637,[0.06889804],['RS'],0.21905894520311442,['L4'],[0.14778224],0.0,[0.05265712],0.05219514616063341,[0.],[2.],0.5,[500.],[7],[5],[0.68553108],[1.62620008e-06],767871931.0,0.1764348936835956,[1.74617732],[0.64556114],3,stimulus1,1
73.0,0.0,0.047745164777669304,[0.45823529],['RS'],0.12572140289289827,['L4'],[0.01612509],0.0,[2.4057748],0.06105359858943653,[0.],[2.],0.5,[1700.],[4],[7],[0.13660671],[0.24966661],767871931.0,0.0843563231869962,[2.11097507],[0.59061977],1,unexplained,0
74.0,0.0,0.0263815039607584,[0.33416078],['RS'],0.07276887707512311,['L4'],[0.19715939],0.3333333333333333,[0.59582653],0.012293440401673128,[90.],[2.],0.5,[1100.],[4],[6],[0.17916936],[0.07638864],767871931.0,0.05576056803880105,[3.42803185],[0.78291457],2,unexplained,0
76.0,0.0,0.00836216154053555,[1.04438039],['RS'],0.12517813526619537,['L4'],[0.46632524],0.3333333333333333,[0.1123843],0.050081725215935034,[45.],[2.],0.5,[500.],[5],[7],[0.76917892],[6.38696945e-15],767871931.0,0.1133527812855469,[1.71014045],[0.70050251],9,stimulus1,1
78.0,0.06428264220952733,0.09099839114733972,[0.05606275],['FS'],0.4617163631887749,['L4'],[0.02402005],0.0,[2.08499637],0.1733715182101295,[0.],[2.],0.5,[2500.],[6],[5],[0.23155146],[0.12802252],767871931.0,0.3881601746979938,[6.45220923],[0.30217755],8,stimulus+population,2
79.0,0.0,0.02537163902520856,[0.48818431],['FS'],0.13352200854884683,['L4'],[0.19459158],0.3333333333333333,[0.3519513],0.051158376989675645,[0.],[2.],0.5,[500.],[5],[5],[0.56333207],[7.37628024e-05],767871931.0,0.21002143579799548,[6.03013501],[0.24723618],11,stimulus1,1
81.0,0.0,0.023219600432580756,[0.12451765],['FS'],0.23877945922773786,['L4'],[0.07660514],0.0,[0.64499199],0.1290230890716575,[0.],[2.],0.5,[1600.],[4],[6],[0.30833004],[0.02565076],767871931.0,0.24759581264231062,[9.45162385],[0.3159129],8,stimulus+population,2
84.0,0.0,0.0,[0.65932157],['RS'],0.06406923517558646,['L4'],[0.43215721],0.3333333333333333,[1.00154752],0.01395603563950174,[45.],[2.],0.5,[1700.],[4],[3],[0.62745098],[7.34384825e-07],767871931.0,0.07561044930155118,[2.73638578],[0.67303183],2,unexplained,0
85.0,0.0,0.027696050910231217,[0.12451765],['RS'],0.09460521019915283,['L4'],[0.15244075],0.0,[1.25141747],0.015144419701541456,[135.],[2.],0.5,[900.],[6],[7],[0.50587828],[2.10185496e-10],767871931.0,0.06666153754623241,[2.28300579],[0.74170854],2,unexplained,0
86.0,0.022333161022459747,0.009164554432192929,[0.05606275],['RS'],0.15967181665701768,['L4'],[0.11685247],0.3333333333333333,[1.97445778],0.025340865464520124,[135.],[2.],0.5,[400.],[5],[5],[0.59766585],[3.47260558e-10],767871931.0,0.14777919467910716,[2.14570333],[0.68676717],3,stimulus1,1
87.0,0.029907405208294557,0.008722680069873067,[0.7320549],['RS'],0.15684757371976446,['L4'],[0.00601366],0.3333333333333333,[0.97677052],0.04515726543207208,[0.],[2.],0.5,[1400.],[4],[6],[0.59530512],[3.63728731e-14],767871931.0,0.11779031457877458,[2.91888532],[0.67303183],3,stimulus1,1
88.0,0.0,0.015072436851909909,[0.35983137],['RS'],0.24553592543066866,['L4'],[0.56487868],0.3333333333333333,[0.7249734],0.05389565689151425,[0.],[2.],0.5,[800.],[6],[5],[0.32191781],[0.00013164],767871931.0,0.26067788274416337,[2.02128555],[0.67303183],10,stimulus2,1
89.0,0.0,0.06432873700841846,[0.35555294],['FS'],0.21639126907762604,['L4'],[0.31708216],0.0,[0.55129235],0.04888002077327545,[0.],[2.],0.5,[500.],[5],[7],[0.28619529],[0.00969268],767871931.0,0.2710717888935541,[33.310343],[0.27470687],10,stimulus2,1
94.0,0.058111385775517777,0.033979770835346534,[0.16730196],['RS'],0.41572847061185036,['L23'],[0.04282576],0.3333333333333333,[0.7323249],0.21607896223875053,[90.],[2.],0.5,[1400.],[4],[7],[0.1283374],[0.04212068],767871931.0,0.3588334702424204,[5.79790863],[0.43953099],8,stimulus+population,2
2.0,0.0,0.01006298958685572,[0.13735294],['RS'],0.12121064263728139,['L56'],[0.58170243],0.3333333333333333,[2.46355832],0.05119224402461007,[45.],[2.],0.6666666666666666,[700.],[2],[5],[0.22221137],[6.48716987e-10],767871931.0,0.10234991850544792,[4.16448121],[0.93400335],9,stimulus1,1
3.0,0.035958188501674426,0.2003164887976184,[0.50957647],['RS'],0.24574702808017546,['L56'],[0.01535759],0.0,[1.08904608],0.06605876282664683,[0.],[2.],0.6666666666666666,[600.],[1],[4],[0.13698903],[0.03309017],767871931.0,0.019999962042865294,[2.74424323],[0.85159129],6,behavior,1
5.0,0.0,0.014632974880639193,[0.74061176],['RS'],0.01762161311753032,['L56'],[0.22968282],0.6666666666666666,[2.49421614],0.0,[45.],[2.],0.6666666666666666,[500.],[2],[1],[-0.58170648],[8.63414205e-10],767871931.0,0.0,[4.65530837],[0.97520938],2,unexplained,0
11.0,0.0,0.08218018679758432,[0.26998431],['RS'],0.2364973724379218,['L56'],[0.07119516],0.3333333333333333,[0.04893262],0.14915683711525596,[45.],[2.],0.6666666666666666,[500.],[1],[4],[0.48520197],[1.60433274e-08],767871931.0,0.1582944355373742,[3.62402777],[0.67303183],8,stimulus+population,2
18.0,0.0,0.1543149582332583,[0.19297255],['RS'],0.2738374219464954,['L56'],[0.01891881],0.0,[3.1663279],0.0999726825855353,[45.],[2.],0.6666666666666666,[1100.],[6],[7],[0.69250113],[3.75843535e-12],767871931.0,0.0999517740932667,[6.26811246],[0.74170854],6,behavior,1
19.0,0.014855881527489779,0.2471115499283108,[0.06034118],['FS'],0.4180062188502065,['L56'],[0.19000547],0.0,[1.00397412],0.28905726488730943,[0.],[2.],0.6666666666666666,[1200.],[1],[2],[0.96258922],[1.35740262e-09],767871931.0,0.16674475517548454,[10.00206296],[0.23350084],5,multisource1,3
26.0,0.0,0.09550860351186659,[1.05293725],['RS'],0.18537670171223497,['L56'],[0.00922309],0.0,[0.70988809],0.08464777945207805,[135.],[2.],0.6666666666666666,[600.],[2],[2],[-0.03757186],[0.7742568],767871931.0,0.027826134738442178,[3.60349275],[0.60435511],1,unexplained,0
33.0,0.0,0.024024482610097396,[0.05178431],['RS'],0.10619064201554944,['L56'],[0.15522427],0.0,[2.16241915],0.019850925328359238,[135.],[2.],0.6666666666666666,[200.],[1],[6],[-0.18469657],[0.05124152],767871931.0,0.07050228636542089,[2.0726274],[0.61809045],2,unexplained,0
39.0,0.0,0.01328051908571486,[0.0774549],['RS'],0.10583733517916967,['L56'],[0.06684989],0.0,[0.45310556],0.022746298373729035,[135.],[2.],0.6666666666666666,[400.],[6],[6],[0.06284351],[0.28815545],767871931.0,0.07855289353282684,[7.41233566],[0.78291457],2,unexplained,0
43.0,0.0,0.012591438517326182,[0.32132549],['RS'],0.08557041726453493,['L56'],[0.25588782],0.3333333333333333,[0.18147887],0.011556196627740056,[45.],[2.],0.6666666666666666,[500.],[1],[1],[-0.42682927],[0.18073122],767871931.0,0.0825545926336615,[10.4056163],[0.6318258],2,unexplained,0
44.0,0.0,0.08853309418009918,[0.89463529],['RS'],0.24023396320279167,['L56'],[0.01139707],0.0,[0.51004943],0.10748315836612868,[0.],[2.],0.6666666666666666,[1800.],[1],[2],[0.28152596],[1.78261335e-07],767871931.0,0.13046712783038117,[4.96293097],[0.6318258],7,stimulus+behavior,2
46.0,0.0,0.07300246032585567,[0.2272],['RS'],0.19659201623413308,['L56'],[0.04124837],0.0,[0.69694344],0.1016383287549442,[135.],[2.],0.6666666666666666,[1500.],[1],[1],[0.14633174],[0.00016842],767871931.0,0.11918953413995063,[12.69345873],[0.57688442],7,stimulus+behavior,2
49.0,0.0,0.01486841932529237,[0.0902902],['RS'],0.09888874902418723,['L56'],[0.03610378],0.0,[3.4455899],0.030308008361797433,[45.],[2.],0.6666666666666666,[1100.],[1],[1],[-0.86593674],[1.54051433e-10],767871931.0,0.07261827425569627,[9.02111328],[0.61809045],2,unexplained,0
51.0,0.0,0.06297089881256741,[0.60370196],['RS'],0.1942722930455874,['L56'],[0.02390831],0.3333333333333333,[0.60656773],0.052298973177349904,[0.],[2.],0.6666666666666666,[1300.],[5],[1],[-0.22880349],[0.00861609],767871931.0,0.11366728021274256,[1.85217796],[0.64556114],11,stimulus1,1
58.0,0.0,0.07441377754676792,[0.16302353],['RS'],0.2926318335667129,['L56'],[0.09810768],0.0,[2.18707142],0.10330624419205903,[90.],[2.],0.6666666666666666,[700.],[2],[2],[0.45972358],[2.7426078e-05],767871931.0,0.2104104898997397,[6.34179693],[0.64556114],8,stimulus+population,2
59.0,0.0,0.11354755757261219,[0.32560392],['RS'],0.30011724833689135,['L56'],[0.11544504],0.0,[0.04378813],0.033446369457101624,[0.],[2.],0.6666666666666666,[900.],[1],[3],[0.26893149],[4.20129781e-09],767871931.0,0.1848481550742543,[9.0672164],[0.65929648],7,stimulus+behavior,2
65.0,0.0,0.07323884746515821,[0.03894902],['RS'],0.20072442521576503,['L56'],[0.01703859],0.0,[0.995693],0.07213278167784327,[90.],[2.],0.6666666666666666,[500.],[1],[1],[0.08184342],[0.34166325],767871931.0,0.11254611818209401,[4.29795882],[0.64556114],11,stimulus1,1
69.0,0.0,0.03382705109189652,[0.13307451],['RS'],0.18084348934615394,['L56'],[0.16136467],0.3333333333333333,[0.46852915],0.07441727966625891,[90.],[2.],0.6666666666666666,[1000.],[4],[2],[-0.92935636],[2.10770274e-11],767871931.0,0.0889138974337631,[2.14751981],[0.61809045],1,unexplained,0
91.0,0.0,0.05262802062981657,[0.26142745],['FS'],0.1501436291793409,['L23'],[0.06188462],0.0,[1.47239359],0.0649586538950464,[45.],[2.],0.6666666666666666,[800.],[1],[1],[0.65664951],[3.84072767e-07],767871931.0,0.09576889595058684,[10.92019966],[0.24723618],1,unexplained,0
107.0,0.0,0.03781203377996678,[0.0902902],['FS'],0.3089410729691989,['L23'],[0.08793341],0.0,[4.4047738],0.19228628618123061,[45.],[2.],0.6666666666666666,[500.],[3],[1],[0.08539326],[0.28397562],767871931.0,0.21801784412563158,[11.29385643],[0.32964824],8,stimulus+population,2
118.0,0.0,0.10057668117845373,[0.09456863],['RS'],0.1817327473825076,['L23'],[0.07222838],0.0,[1.05250147],0.01600054430370834,[90.],[2.],0.6666666666666666,[900.],[1],[1],[0.658028],[5.20752845e-07],767871931.0,0.0719375161586352,[2.91436175],[0.71423786],6,behavior,1
2.0,0.0,0.09652667654636726,[0.55236078],['RS'],0.18149762671483113,['L56'],[0.16090723],0.3333333333333333,[0.77611371],0.10043084813255554,[135.],[2.],0.8333333333333334,[200.],[4],[7],[0.55069124],[0.00334917],767871931.0,0.07603288486533169,[3.22268406],[0.76917923],6,behavior,1
6.0,0.011564637029296554,0.030174547423781405,[nan],['RS'],0.13521107183288733,['L56'],[0.20881873],0.0,[0.19214007],0.010073405932078793,[135.],[2.],0.8333333333333334,[1300.],[6],[4],[-0.17463617],[0.34064817],767871931.0,0.11774494993913606,[2.91264605],[1.00268007],3,stimulus1,1
8.0,0.0,0.24388347808638183,[0.09456863],['RS'],0.44188833340804623,['L56'],[0.40975063],0.0,[1.85379007],0.1685316549016533,[45.],[2.],0.8333333333333334,[500.],[5],[6],[0.33629965],[1.57392143e-05],767871931.0,0.14222299327402013,[4.78193366],[0.68676717],5,multisource1,3
13.0,0.010230441569602044,0.23501707785198372,[0.09884706],['FS'],0.5376796080289108,['L56'],[0.0684596],0.0,[0.12312415],0.44534208620618393,[135.],[2.],0.8333333333333334,[700.],[2],[4],[0.33920558],[3.00199008e-07],767871931.0,0.32639360039273824,[15.24299863],[0.19229481],5,multisource1,3
20.0,0.0,0.09604553976694089,[0.04750588],['FS'],0.3556242405960657,['L56'],[0.56292853],0.3333333333333333,[0.83154586],0.1663529448339626,[45.],[2.],0.8333333333333334,[600.],[7],[5],[0.42412567],[3.27084469e-15],767871931.0,0.26418477762395043,[5.52481694],[0.3159129],8,stimulus+population,2
25.0,0.006265906199454307,0.028550021675935545,[0.80906667],['RS'],0.4849648453097407,['L56'],[0.12883067],0.0,[0.96445136],0.19392470484811414,[45.],[2.],0.8333333333333334,[800.],[4],[4],[0.05849953],[0.34849009],767871931.0,0.47163481983073047,[7.11074189],[0.57688442],8,stimulus+population,2
28.0,0.0,0.1121369963597532,[0.03467059],['RS'],0.30275080799826853,['L56'],[0.13784124],0.0,[2.2021388],0.14384326434428046,[90.],[2.],0.8333333333333334,[700.],[2],[4],[-0.93490054],[1.47613075e-14],767871931.0,0.03739849469016558,[18.1902723],[0.67303183],7,stimulus+behavior,2
